model,tier,system,qid,type,judge,fuzzy,latency_ms,cost_usd,turns,gt_suspect,over_answered
claude-haiku-4-5,200,llm-only,UNA-17,unanswerable,0.0,0.0,14993,0.030635049999999997,1.0,False,False
claude-haiku-4-5,200,graph,TMP-19,temporal,0.5,0.07692307692307693,61290,0.08078125000000001,10.0,False,False
claude-haiku-4-5,200,sql-fts,TMP-19,temporal,0.5,0.23076923076923078,6015,0.01314255,1.0,False,False
claude-haiku-4-5,200,sql-t2s,TMP-19,temporal,0.5,0.46153846153846156,21808,0.05327035,6.0,False,False
claude-haiku-4-5,200,llm-only,TMP-19,temporal,0.5,0.3076923076923077,8185,0.018907550000000002,1.0,False,False
claude-haiku-4-5,200,graph,SL-150,simple-lookup,1.0,1.0,5895,0.0317953,2.0,False,False
claude-haiku-4-5,200,sql-fts,SL-150,simple-lookup,0.0,0.0,3407,0.01036755,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-150,simple-lookup,1.0,1.0,7701,0.02032455,2.0,False,False
claude-haiku-4-5,200,llm-only,SL-150,simple-lookup,0.0,0.0,3141,0.01055255,1.0,False,False
claude-haiku-4-5,200,graph,TMP-67,temporal,1.0,1.0,5516,0.02114715,2.0,False,False
claude-haiku-4-5,200,sql-fts,TMP-67,temporal,1.0,1.0,2182,0.011456299999999999,1.0,False,False
claude-haiku-4-5,200,sql-t2s,TMP-67,temporal,1.0,1.0,6490,0.02074765,2.0,False,False
claude-haiku-4-5,200,llm-only,TMP-67,temporal,1.0,1.0,2955,0.0162563,1.0,False,False
claude-haiku-4-5,200,graph,SL-11,simple-lookup,1.0,1.0,8732,0.0365505,3.0,False,False
claude-haiku-4-5,200,sql-fts,SL-11,simple-lookup,1.0,1.0,2647,0.01731755,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-11,simple-lookup,0.0,1.0,10517,0.0293468,3.0,False,False
claude-haiku-4-5,200,llm-only,SL-11,simple-lookup,1.0,1.0,4138,0.026821299999999996,1.0,False,False
claude-haiku-4-5,200,graph,RSN-44,reasoning,0.5,0.5,37704,0.06810045,8.0,False,False
claude-haiku-4-5,200,sql-fts,RSN-44,reasoning,0.5,0.5,10188,0.01795755,1.0,False,False
claude-haiku-4-5,200,sql-t2s,RSN-44,reasoning,0.5,0.5,68315,0.11738975,13.0,False,False
claude-haiku-4-5,200,llm-only,RSN-44,reasoning,0.5,0.25,13600,0.0227838,1.0,False,False
claude-haiku-4-5,200,graph,MH-51,multi-hop,1.0,1.0,23182,0.061942,7.0,False,False
claude-haiku-4-5,200,sql-fts,MH-51,multi-hop,0.0,0.0,4810,0.012247550000000001,1.0,False,False
claude-haiku-4-5,200,sql-t2s,MH-51,multi-hop,1.0,1.0,12187,0.0351856,4.0,False,False
claude-haiku-4-5,200,llm-only,MH-51,multi-hop,1.0,1.0,8134,0.01754505,1.0,False,False
claude-haiku-4-5,200,graph,COH-21,cohort,1.0,1.0,8747,0.026854850000000006,3.0,False,False
claude-haiku-4-5,200,sql-fts,COH-21,cohort,0.0,0.0,6304,0.01617005,1.0,False,False
claude-haiku-4-5,200,sql-t2s,COH-21,cohort,1.0,1.0,9171,0.0214846,2.0,False,False
claude-haiku-4-5,200,llm-only,COH-21,cohort,0.0,0.3333333333333333,5756,0.029870050000000002,1.0,False,False
claude-haiku-4-5,200,graph,UNA-23,unanswerable,1.0,0.0,5963,0.013271950000000001,1.0,False,False
claude-haiku-4-5,200,sql-fts,UNA-23,unanswerable,1.0,1.0,4686,0.0091138,1.0,False,False
claude-haiku-4-5,200,sql-t2s,UNA-23,unanswerable,1.0,1.0,20362,0.05185739999999999,6.0,False,False
claude-haiku-4-5,200,llm-only,UNA-23,unanswerable,1.0,1.0,3717,0.00903005,1.0,False,False
claude-haiku-4-5,200,graph,TMP-3,temporal,0.5,0.3076923076923077,12018,0.03551265,6.0,False,False
claude-haiku-4-5,200,sql-fts,TMP-3,temporal,0.0,0.23076923076923078,4659,0.0201813,1.0,False,False
claude-haiku-4-5,200,sql-t2s,TMP-3,temporal,0.5,0.8461538461538461,10541,0.023906200000000002,2.0,False,False
claude-haiku-4-5,200,llm-only,TMP-3,temporal,0.5,0.7692307692307693,4230,0.02631005,1.0,False,False
claude-haiku-4-5,200,graph,SL-21,simple-lookup,1.0,1.0,7513,0.0269591,3.0,False,False
claude-haiku-4-5,200,sql-fts,SL-21,simple-lookup,1.0,1.0,4308,0.01232505,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-21,simple-lookup,1.0,1.0,11748,0.0291494,3.0,False,False
claude-haiku-4-5,200,llm-only,SL-21,simple-lookup,1.0,1.0,3981,0.016016299999999997,1.0,False,False
claude-haiku-4-5,200,graph,RSN-25,reasoning,0.5,0.38095238095238093,100630,0.17455205000000004,18.0,False,False
claude-haiku-4-5,200,sql-fts,RSN-25,reasoning,0.5,0.2857142857142857,11090,0.019040049999999996,1.0,False,False
claude-haiku-4-5,200,sql-t2s,RSN-25,reasoning,1.0,0.6666666666666666,58507,0.1137166,12.0,False,False
claude-haiku-4-5,200,llm-only,RSN-25,reasoning,0.5,0.3333333333333333,10987,0.0258188,1.0,False,False
claude-haiku-4-5,200,graph,MH-121,multi-hop,1.0,0.5,28199,0.0608438,8.0,False,False
claude-haiku-4-5,200,sql-fts,MH-121,multi-hop,0.0,0.0,3687,0.0041099,1.0,False,False
claude-haiku-4-5,200,sql-t2s,MH-121,multi-hop,1.0,0.75,6095,0.0148842,2.0,False,False
claude-haiku-4-5,200,llm-only,MH-121,multi-hop,0.0,0.0,4591,0.0047768,1.0,False,False
claude-haiku-4-5,200,graph,COH-20,cohort,1.0,1.0,9097,0.020677050000000002,2.0,False,False
claude-haiku-4-5,200,sql-fts,COH-20,cohort,0.0,0.0,5716,0.015920049999999998,1.0,False,False
claude-haiku-4-5,200,sql-t2s,COH-20,cohort,1.0,1.0,9298,0.021295050000000003,2.0,False,False
claude-haiku-4-5,200,llm-only,COH-20,cohort,0.0,1.0,3989,0.02923005,1.0,False,False
claude-haiku-4-5,200,graph,UNA-19,unanswerable,0.5,0.0,41820,0.08227400000000001,11.0,False,False
claude-haiku-4-5,200,sql-fts,UNA-19,unanswerable,1.0,1.0,4652,0.01180505,1.0,False,False
claude-haiku-4-5,200,sql-t2s,UNA-19,unanswerable,0.5,1.0,17145,0.0353609,3.0,False,False
claude-haiku-4-5,200,llm-only,UNA-19,unanswerable,0.0,0.0,3560,0.014708799999999998,1.0,False,False
claude-haiku-4-5,200,graph,TMP-59,temporal,0.5,0.38461538461538464,12647,0.03542145,4.0,False,False
claude-haiku-4-5,200,sql-fts,TMP-59,temporal,0.5,0.38461538461538464,9865,0.015218800000000001,1.0,False,False
claude-haiku-4-5,200,sql-t2s,TMP-59,temporal,1.0,0.8461538461538461,12142,0.029688150000000003,3.0,False,False
claude-haiku-4-5,200,llm-only,TMP-59,temporal,1.0,0.6153846153846154,9728,0.0200488,1.0,False,False
claude-haiku-4-5,200,graph,SL-110,simple-lookup,0.0,0.3333333333333333,5730,0.019390400000000002,2.0,False,False
claude-haiku-4-5,200,sql-fts,SL-110,simple-lookup,1.0,1.0,5328,0.01246255,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-110,simple-lookup,1.0,1.0,10200,0.022762150000000002,2.0,False,False
claude-haiku-4-5,200,llm-only,SL-110,simple-lookup,1.0,1.0,4999,0.0171688,1.0,False,False
claude-haiku-4-5,200,graph,RSN-64,reasoning,1.0,0.6842105263157895,72556,0.1348928,16.0,False,False
claude-haiku-4-5,200,sql-fts,RSN-64,reasoning,1.0,0.6842105263157895,10528,0.01966255,1.0,False,False
claude-haiku-4-5,200,sql-t2s,RSN-64,reasoning,1.0,0.7368421052631579,49061,0.0913171,8.0,False,False
claude-haiku-4-5,200,llm-only,RSN-64,reasoning,0.5,0.631578947368421,11261,0.022870050000000003,1.0,False,False
claude-haiku-4-5,200,graph,MH-87,multi-hop,1.0,1.0,11366,0.03479615,4.0,False,False
claude-haiku-4-5,200,sql-fts,MH-87,multi-hop,0.5,1.0,7091,0.01743005,1.0,False,False
claude-haiku-4-5,200,sql-t2s,MH-87,multi-hop,1.0,1.0,29184,0.0539915,6.0,False,False
claude-haiku-4-5,200,llm-only,MH-87,multi-hop,1.0,1.0,4758,0.022005049999999998,1.0,False,False
claude-haiku-4-5,200,graph,COH-23,cohort,0.0,0.0,5001,0.0187835,2.0,False,False
claude-haiku-4-5,200,sql-fts,COH-23,cohort,0.5,0.0,5272,0.01563755,1.0,False,False
claude-haiku-4-5,200,sql-t2s,COH-23,cohort,0.0,0.0,14819,0.03603605,4.0,False,False
claude-haiku-4-5,200,graph,UNA-3,unanswerable,0.5,1.0,31746,0.0186547,2.0,False,False
claude-haiku-4-5,200,sql-fts,UNA-3,unanswerable,1.0,1.0,57327,0.00818505,1.0,False,False
claude-haiku-4-5,200,sql-t2s,UNA-3,unanswerable,1.0,1.0,13650,0.034522449999999996,4.0,False,False
claude-haiku-4-5,200,llm-only,UNA-3,unanswerable,1.0,1.0,54856,0.0080788,1.0,False,False
claude-haiku-4-5,200,graph,TMP-133,temporal,1.0,0.75,9682,0.0222579,2.0,False,False
claude-haiku-4-5,200,sql-fts,TMP-133,temporal,1.0,0.75,5459,0.01358755,1.0,False,False
claude-haiku-4-5,200,sql-t2s,TMP-133,temporal,1.0,0.75,5426,0.020479650000000002,2.0,False,False
claude-haiku-4-5,200,llm-only,TMP-133,temporal,1.0,0.75,3682,0.01766255,1.0,False,False
claude-haiku-4-5,200,graph,SL-191,simple-lookup,1.0,0.7,17639,0.04318185,5.0,False,False
claude-haiku-4-5,200,sql-fts,SL-191,simple-lookup,1.0,0.7,6169,0.012955050000000001,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-191,simple-lookup,1.0,0.7,6322,0.0206157,2.0,False,False
claude-haiku-4-5,200,llm-only,SL-191,simple-lookup,1.0,0.8,4721,0.0166013,1.0,False,False
claude-haiku-4-5,200,graph,TMP-11,temporal,0.5,0.07692307692307693,11009,0.0285845,3.0,False,False
claude-haiku-4-5,200,sql-fts,TMP-11,temporal,0.5,0.23076923076923078,13696,0.02389505,1.0,False,False
claude-haiku-4-5,200,sql-t2s,TMP-11,temporal,0.5,0.8461538461538461,16088,0.031286900000000006,3.0,False,False
claude-haiku-4-5,200,llm-only,TMP-11,temporal,0.5,0.6153846153846154,8448,0.0285238,1.0,False,False
claude-haiku-4-5,200,graph,SL-6,simple-lookup,1.0,1.0,11197,0.03440975,4.0,False,False
claude-haiku-4-5,200,sql-fts,SL-6,simple-lookup,1.0,1.0,3021,0.0122213,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-6,simple-lookup,1.0,1.0,7878,0.0202418,2.0,False,False
claude-haiku-4-5,200,llm-only,SL-6,simple-lookup,1.0,1.0,3250,0.01820755,1.0,False,False
claude-haiku-4-5,200,graph,RSN-6,reasoning,1.0,0.35294117647058826,34459,0.0765165,10.0,False,False
claude-haiku-4-5,200,sql-fts,RSN-6,reasoning,0.5,0.11764705882352941,4724,0.01403255,1.0,False,False
claude-haiku-4-5,200,sql-t2s,RSN-6,reasoning,1.0,0.35294117647058826,13721,0.02495125,2.0,False,False
claude-haiku-4-5,200,llm-only,RSN-6,reasoning,1.0,0.7058823529411765,6732,0.020955050000000003,1.0,False,False
claude-haiku-4-5,200,graph,MH-7,multi-hop,1.0,1.0,13428,0.0373813,3.0,False,False
claude-haiku-4-5,200,sql-fts,MH-7,multi-hop,0.5,0.5,10694,0.0205938,1.0,False,False
claude-haiku-4-5,200,sql-t2s,MH-7,multi-hop,1.0,1.0,15207,0.0357756,4.0,False,False
claude-haiku-4-5,200,llm-only,MH-7,multi-hop,0.0,0.5,8856,0.023598799999999996,1.0,False,False
claude-haiku-4-5,200,graph,COH-16,cohort,0.0,0.0,11326,0.03311765,4.0,False,False
claude-haiku-4-5,200,sql-fts,COH-16,cohort,0.0,0.3333333333333333,4227,0.01508255,1.0,False,False
claude-haiku-4-5,200,sql-t2s,COH-16,cohort,0.0,0.0,22296,0.04545185,5.0,False,False
claude-haiku-4-5,200,llm-only,COH-16,cohort,0.0,0.0,11317,0.03160255,1.0,False,False
claude-haiku-4-5,200,graph,UNA-21,unanswerable,1.0,1.0,34044,0.0771365,9.0,False,False
claude-haiku-4-5,200,sql-fts,UNA-21,unanswerable,1.0,0.0,4471,0.009981299999999999,1.0,False,False
claude-haiku-4-5,200,sql-t2s,UNA-21,unanswerable,1.0,1.0,36426,0.0800424,10.0,False,False
claude-haiku-4-5,200,llm-only,UNA-21,unanswerable,1.0,1.0,5064,0.01267755,1.0,False,False
claude-haiku-4-5,200,graph,TMP-20,temporal,1.0,0.38461538461538464,11672,0.0301813,3.0,False,False
claude-haiku-4-5,200,sql-fts,TMP-20,temporal,0.5,0.23076923076923078,8918,0.01459755,1.0,False,False
claude-haiku-4-5,200,sql-t2s,TMP-20,temporal,0.5,0.38461538461538464,9817,0.0221845,2.0,False,False
claude-haiku-4-5,200,llm-only,TMP-20,temporal,1.0,0.7692307692307693,5121,0.01606005,1.0,False,False
claude-haiku-4-5,200,graph,SL-69,simple-lookup,1.0,1.0,8739,0.02147225,2.0,False,False
claude-haiku-4-5,200,sql-fts,SL-69,simple-lookup,1.0,1.0,14104,0.013061300000000001,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-69,simple-lookup,1.0,1.0,9584,0.02204775,2.0,False,False
claude-haiku-4-5,200,llm-only,SL-69,simple-lookup,1.0,1.0,3361,0.014025049999999997,1.0,False,False
claude-haiku-4-5,200,graph,RSN-110,reasoning,0.0,0.14285714285714285,6439,0.01864505,2.0,False,False
claude-haiku-4-5,200,sql-fts,RSN-110,reasoning,0.5,0.5714285714285714,10969,0.01668255,1.0,False,False
claude-haiku-4-5,200,sql-t2s,RSN-110,reasoning,1.0,0.8571428571428571,14498,0.02891675,3.0,False,False
claude-haiku-4-5,200,llm-only,RSN-110,reasoning,0.5,0.5714285714285714,9979,0.0207088,1.0,False,False
claude-haiku-4-5,200,graph,MH-52,multi-hop,0.0,0.0,55566,0.15258585000000002,19.0,False,False
claude-haiku-4-5,200,sql-fts,MH-52,multi-hop,0.0,0.0,5485,0.01260005,1.0,False,False
claude-haiku-4-5,200,sql-t2s,MH-52,multi-hop,0.0,0.0,16889,0.04966715000000001,5.0,False,False
claude-haiku-4-5,200,llm-only,MH-52,multi-hop,0.0,0.0,13396,0.0222563,1.0,False,False
claude-haiku-4-5,200,graph,COH-18,cohort,1.0,1.0,26411,0.02941155,3.0,False,False
claude-haiku-4-5,200,sql-fts,COH-18,cohort,0.0,0.0,8147,0.01653005,1.0,False,False
claude-haiku-4-5,200,sql-t2s,COH-18,cohort,1.0,1.0,11112,0.02806785,3.0,False,False
claude-haiku-4-5,200,llm-only,COH-18,cohort,0.0,0.3333333333333333,3743,0.02904005,1.0,False,False
claude-haiku-4-5,200,graph,UNA-22,unanswerable,1.0,0.0,3920,0.0129582,1.0,False,False
claude-haiku-4-5,200,sql-fts,UNA-22,unanswerable,1.0,1.0,4964,0.00894005,1.0,False,False
claude-haiku-4-5,200,llm-only,UNA-22,unanswerable,1.0,1.0,3140,0.0082113,1.0,False,False
claude-haiku-4-5,200,graph,TMP-4,temporal,0.5,0.15384615384615385,12268,0.03356265,4.0,False,False
claude-haiku-4-5,200,sql-fts,TMP-4,temporal,0.5,0.3076923076923077,5436,0.0156488,1.0,False,False
claude-haiku-4-5,200,sql-t2s,TMP-4,temporal,1.0,0.5384615384615384,14964,0.031586600000000006,3.0,False,False
claude-haiku-4-5,200,llm-only,TMP-4,temporal,1.0,0.46153846153846156,4767,0.02302005,1.0,False,False
claude-haiku-4-5,200,graph,SL-152,simple-lookup,1.0,0.5,24613,0.0589713,7.0,False,False
claude-haiku-4-5,200,sql-fts,SL-152,simple-lookup,0.0,0.0,4155,0.010521299999999999,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-152,simple-lookup,1.0,1.0,5813,0.020127850000000003,2.0,False,False
claude-haiku-4-5,200,llm-only,SL-152,simple-lookup,0.0,0.0,5960,0.01274255,1.0,False,False
claude-haiku-4-5,200,graph,RSN-45,reasoning,0.5,0.25,54411,0.09869430000000001,12.0,False,False
claude-haiku-4-5,200,sql-fts,RSN-45,reasoning,0.5,0.25,19191,0.02500505,1.0,False,False
claude-haiku-4-5,200,sql-t2s,RSN-45,reasoning,0.5,0.5,65319,0.09762105,9.0,False,False
claude-haiku-4-5,200,llm-only,RSN-45,reasoning,0.5,0.25,24246,0.03101255,1.0,False,False
claude-haiku-4-5,200,graph,MH-122,multi-hop,1.0,1.0,10086,0.029089999999999998,4.0,False,False
claude-haiku-4-5,200,sql-fts,MH-122,multi-hop,0.0,0.0,4544,0.012127549999999999,1.0,False,False
claude-haiku-4-5,200,sql-t2s,MH-122,multi-hop,1.0,0.75,6416,0.020499200000000002,2.0,False,False
claude-haiku-4-5,200,llm-only,MH-122,multi-hop,0.0,0.0,3459,0.014786300000000002,1.0,False,False
claude-haiku-4-5,200,graph,COH-3,cohort,1.0,1.0,5947,0.0196216,2.0,False,False
claude-haiku-4-5,200,sql-fts,COH-3,cohort,0.0,1.0,6910,0.016328799999999997,1.0,False,False
claude-haiku-4-5,200,sql-t2s,COH-3,cohort,1.0,1.0,9810,0.0223596,2.0,False,False
claude-haiku-4-5,200,graph,UNA-100,unanswerable,0.5,0.0,5556,0.01885315,2.0,False,False
claude-haiku-4-5,200,sql-fts,UNA-100,unanswerable,0.5,0.0,9274,0.015716300000000002,1.0,False,False
claude-haiku-4-5,200,sql-t2s,UNA-100,unanswerable,0.5,1.0,15623,0.031192050000000002,3.0,False,False
claude-haiku-4-5,200,llm-only,UNA-100,unanswerable,0.5,0.0,2955,0.0179888,1.0,False,False
claude-haiku-4-5,200,graph,TMP-60,temporal,1.0,0.38461538461538464,19973,0.04495105,6.0,False,False
claude-haiku-4-5,200,sql-fts,TMP-60,temporal,0.0,0.3076923076923077,7182,0.013467550000000002,1.0,False,False
claude-haiku-4-5,200,sql-t2s,TMP-60,temporal,1.0,0.38461538461538464,11203,0.02425075,2.0,False,False
claude-haiku-4-5,200,llm-only,TMP-60,temporal,1.0,0.38461538461538464,6405,0.01614005,1.0,False,False
claude-haiku-4-5,200,graph,SL-12,simple-lookup,1.0,1.0,9331,0.0325855,3.0,False,False
claude-haiku-4-5,200,sql-fts,SL-12,simple-lookup,1.0,1.0,7502,0.02004255,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-12,simple-lookup,1.0,1.0,8440,0.020387950000000002,2.0,False,False
claude-haiku-4-5,200,llm-only,SL-12,simple-lookup,1.0,1.0,6292,0.027211299999999997,1.0,False,False
claude-haiku-4-5,200,graph,TMP-134,temporal,0.5,0.75,12672,0.11743745,3.0,False,True
claude-haiku-4-5,200,sql-fts,TMP-134,temporal,1.0,0.75,5074,0.03917,1.0,False,True
claude-haiku-4-5,200,sql-t2s,TMP-134,temporal,1.0,0.75,8434,0.1074046,2.0,False,True
claude-haiku-4-5,200,llm-only,TMP-134,temporal,1.0,0.75,5707,0.04447875,1.0,False,True
claude-haiku-4-5,200,graph,SL-24,simple-lookup,1.0,1.0,13516,0.032766300000000005,3.0,False,False
claude-haiku-4-5,200,sql-fts,SL-24,simple-lookup,1.0,1.0,3163,0.01170555,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-24,simple-lookup,1.0,1.0,8495,0.0333137,3.0,False,False
claude-haiku-4-5,200,llm-only,SL-24,simple-lookup,1.0,1.0,3287,0.01469305,1.0,False,False
claude-haiku-4-5,200,graph,RSN-26,reasoning,1.0,0.4,13180,0.04371855,5.0,False,False
claude-haiku-4-5,200,sql-fts,RSN-26,reasoning,0.0,0.3333333333333333,7762,0.0388293,1.0,False,False
claude-haiku-4-5,200,sql-t2s,RSN-26,reasoning,1.0,0.5333333333333333,21698,0.05282830000000001,3.0,False,True
claude-haiku-4-5,200,llm-only,RSN-26,reasoning,0.0,0.13333333333333333,9320,0.028943049999999998,1.0,False,False
claude-haiku-4-5,200,graph,MH-88,multi-hop,1.0,1.0,10996,0.04270255,4.0,False,False
claude-haiku-4-5,200,sql-fts,MH-88,multi-hop,0.0,1.0,10433,0.01880555,1.0,False,False
claude-haiku-4-5,200,sql-t2s,MH-88,multi-hop,1.0,1.0,13093,0.03643735,3.0,False,False
claude-haiku-4-5,200,llm-only,MH-88,multi-hop,0.0,1.0,5190,0.0233393,1.0,False,False
claude-haiku-4-5,200,graph,COH-30,cohort,1.0,0.0,8007,0.02423115,3.0,False,False
claude-haiku-4-5,200,sql-fts,COH-30,cohort,0.0,0.0,8227,0.01606805,1.0,False,False
claude-haiku-4-5,200,sql-t2s,COH-30,cohort,1.0,0.0,34886,0.0760294,7.0,False,False
claude-haiku-4-5,200,graph,UNA-101,unanswerable,1.0,1.0,23336,0.06806795,5.0,False,True
claude-haiku-4-5,200,sql-fts,UNA-101,unanswerable,1.0,1.0,6184,0.031225549999999998,1.0,False,False
claude-haiku-4-5,200,sql-t2s,UNA-101,unanswerable,1.0,1.0,38031,0.07831425,5.0,False,True
claude-haiku-4-5,200,llm-only,UNA-101,unanswerable,1.0,1.0,5467,0.027569299999999998,1.0,False,False
claude-haiku-4-5,200,graph,TMP-12,temporal,0.5,0.07692307692307693,14909,0.0532566,5.0,True,False
claude-haiku-4-5,200,sql-fts,TMP-12,temporal,0.5,0.0,6204,0.021276800000000002,1.0,True,False
claude-haiku-4-5,200,sql-t2s,TMP-12,temporal,0.5,0.46153846153846156,18607,0.04025985,3.0,True,True
claude-haiku-4-5,200,llm-only,TMP-12,temporal,0.5,0.0,12062,0.030690549999999997,1.0,True,False
claude-haiku-4-5,200,graph,SL-111,simple-lookup,0.0,0.0,12617,0.0434804,4.0,False,False
claude-haiku-4-5,200,sql-fts,SL-111,simple-lookup,0.5,1.0,4357,0.0127343,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-111,simple-lookup,1.0,1.0,12537,0.0258624,2.0,False,False
claude-haiku-4-5,200,llm-only,SL-111,simple-lookup,0.5,1.0,3827,0.017019299999999998,1.0,False,False
claude-haiku-4-5,200,graph,RSN-65,reasoning,0.5,0.4444444444444444,47098,0.11054955,10.0,False,True
claude-haiku-4-5,200,sql-fts,RSN-65,reasoning,1.0,0.6666666666666666,9746,0.015344300000000002,1.0,False,False
claude-haiku-4-5,200,sql-t2s,RSN-65,reasoning,1.0,0.6666666666666666,57900,0.1147978,10.0,False,True
claude-haiku-4-5,200,llm-only,RSN-65,reasoning,1.0,0.5555555555555556,8704,0.0200143,1.0,False,False
claude-haiku-4-5,200,graph,MH-8,multi-hop,1.0,1.0,23732,0.058216000000000004,5.0,False,False
claude-haiku-4-5,200,sql-fts,MH-8,multi-hop,1.0,1.0,13157,0.0202118,1.0,False,False
claude-haiku-4-5,200,sql-t2s,MH-8,multi-hop,1.0,1.0,13820,0.034888050000000004,3.0,False,False
claude-haiku-4-5,200,llm-only,MH-8,multi-hop,1.0,1.0,9480,0.0241368,1.0,False,False
claude-haiku-4-5,200,sql-fts,COH-57,cohort,0.0,0.0,4877,0.01586555,1.0,False,False
claude-haiku-4-5,200,sql-t2s,COH-57,cohort,0.0,0.0,11978,0.0332642,3.0,False,False
claude-haiku-4-5,200,graph,UNA-102,unanswerable,0.0,0.0,8872,0.025817100000000003,2.0,False,False
claude-haiku-4-5,200,sql-fts,UNA-102,unanswerable,1.0,1.0,7313,0.0172643,1.0,False,False
claude-haiku-4-5,200,sql-t2s,UNA-102,unanswerable,1.0,0.5,31402,0.052355700000000005,4.0,False,True
claude-haiku-4-5,200,llm-only,UNA-102,unanswerable,1.0,0.0,5991,0.02289555,1.0,False,False
claude-haiku-4-5,200,graph,TMP-21,temporal,0.5,0.38461538461538464,13110,0.03702,4.0,False,False
claude-haiku-4-5,200,sql-fts,TMP-21,temporal,0.0,0.15384615384615385,3737,0.0124918,1.0,False,False
claude-haiku-4-5,200,sql-t2s,TMP-21,temporal,0.5,0.38461538461538464,11284,0.027121450000000002,2.0,False,True
claude-haiku-4-5,200,llm-only,TMP-21,temporal,0.5,0.7692307692307693,8657,0.01797555,1.0,False,False
claude-haiku-4-5,200,graph,SL-192,simple-lookup,1.0,0.8,26248,0.06107205000000002,6.0,False,False
claude-haiku-4-5,200,sql-fts,SL-192,simple-lookup,1.0,0.6,4155,0.0110093,1.0,False,False
claude-haiku-4-5,200,sql-t2s,SL-192,simple-lookup,1.0,0.8,6192,0.023865200000000003,2.0,False,False
claude-haiku-4-5,200,llm-only,SL-192,simple-lookup,1.0,0.7,5632,0.01283555,1.0,False,False
claude-haiku-4-5,200,graph,RSN-7,reasoning,1.0,0.35294117647058826,44492,0.07779029999999999,10.0,False,False
claude-haiku-4-5,200,sql-fts,RSN-7,reasoning,1.0,0.17647058823529413,6511,0.01523805,1.0,False,False
claude-haiku-4-5,200,sql-t2s,RSN-7,reasoning,1.0,0.6470588235294118,22361,0.058936999999999996,5.0,False,True
claude-haiku-4-5,200,llm-only,RSN-7,reasoning,1.0,0.29411764705882354,11406,0.0232768,1.0,False,False
claude-haiku-4-5,200,graph,MH-53,multi-hop,0.0,0.0,71866,0.18585115000000002,19.0,False,False
claude-haiku-4-5,200,sql-fts,MH-53,multi-hop,0.0,0.2857142857142857,7262,0.0158768,1.0,False,False
claude-haiku-4-5,200,sql-t2s,MH-53,multi-hop,1.0,1.0,21864,0.0453207,4.0,True,False
claude-haiku-4-5,200,llm-only,MH-53,multi-hop,0.0,0.0,15914,0.02678305,1.0,False,False
claude-haiku-4-5,200,graph,COH-24,cohort,1.0,0.0,6204,0.02264325,2.0,False,False
claude-haiku-4-5,200,sql-fts,COH-24,cohort,0.0,0.0,3233,0.01537805,1.0,False,False
claude-haiku-4-5,200,sql-t2s,COH-24,cohort,1.0,0.0,7235,0.02368,2.0,False,False
claude-haiku-4-5,200,graph,UNA-103,unanswerable,1.0,1.0,13311,0.034668649999999995,3.0,False,False
claude-haiku-4-5,200,sql-fts,UNA-103,unanswerable,1.0,1.0,5086,0.01817305,1.0,False,False
claude-haiku-4-5,200,sql-t2s,UNA-103,unanswerable,1.0,1.0,23333,0.0564536,4.0,False,True
claude-haiku-4-5,200,llm-only,UNA-103,unanswerable,1.0,1.0,4743,0.027651800000000004,1.0,False,False
claude-haiku-4-5,200,graph,TMP-69,temporal,1.0,1.0,6730,0.03207125,2.0,False,False
claude-haiku-4-5,200,sql-fts,TMP-69,temporal,1.0,1.0,2307,0.0171393,1.0,False,False
claude-haiku-4-5,200,sql-t2s,TMP-69,temporal,1.0,1.0,5618,0.024181750000000002,2.0,False,False
claude-haiku-4-5,200,llm-only,TMP-69,temporal,1.0,1.0,2241,0.026593049999999997,1.0,False,False
claude-haiku-4-5,200,sql-fts,SL-7,simple-lookup,1.0,1.0,3241,0.01199555,1.0,False,False
